"genres","href","id","name","popularity","type","uri","external_urls.spotify","followers.href","followers.total","range","rangenum","rank","userName"
"dance pop, pop","https://api.spotify.com/v1/artists/5cj0lLjcoR7YOSnhnX0Po5","5cj0lLjcoR7YOSnhnX0Po5","Doja Cat",94,"artist","spotify:artist:5cj0lLjcoR7YOSnhnX0Po5","https://open.spotify.com/artist/5cj0lLjcoR7YOSnhnX0Po5",NA,16353815,"long",3,11,"Selah"
"latin alternative, latin rock, mexican indie, mexican rock, rock en espanol","https://api.spotify.com/v1/artists/3yS2Ua2b0erJP5dx3xs063","3yS2Ua2b0erJP5dx3xs063","Adanowsky",41,"artist","spotify:artist:3yS2Ua2b0erJP5dx3xs063","https://open.spotify.com/artist/3yS2Ua2b0erJP5dx3xs063",NA,80684,"long",3,12,"Selah"
"canadian contemporary r&b, canadian pop, pop","https://api.spotify.com/v1/artists/1Xyo4u8uXC1ZmMpatF05PJ","1Xyo4u8uXC1ZmMpatF05PJ","The Weeknd",98,"artist","spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ","https://open.spotify.com/artist/1Xyo4u8uXC1ZmMpatF05PJ",NA,42485059,"long",3,13,"Selah"
"art pop, electropop, metropopolis, nz pop, pop","https://api.spotify.com/v1/artists/163tK9Wjr9P9DmM0AVK7lm","163tK9Wjr9P9DmM0AVK7lm","Lorde",81,"artist","spotify:artist:163tK9Wjr9P9DmM0AVK7lm","https://open.spotify.com/artist/163tK9Wjr9P9DmM0AVK7lm",NA,9117041,"long",3,14,"Selah"
"alternative r&b, hip hop, lgbtq+ hip hop, neo soul, pop","https://api.spotify.com/v1/artists/2h93pZq0e7k5yf4dywlkpM","2h93pZq0e7k5yf4dywlkpM","Frank Ocean",87,"artist","spotify:artist:2h93pZq0e7k5yf4dywlkpM","https://open.spotify.com/artist/2h93pZq0e7k5yf4dywlkpM",NA,9060741,"long",3,15,"Selah"
"baroque pop, brill building pop, classic rock, psychedelic rock, rock, sunshine pop","https://api.spotify.com/v1/artists/3oDbviiivRWhXwIE8hxkVV","3oDbviiivRWhXwIE8hxkVV","The Beach Boys",75,"artist","spotify:artist:3oDbviiivRWhXwIE8hxkVV","https://open.spotify.com/artist/3oDbviiivRWhXwIE8hxkVV",NA,3541550,"long",3,16,"Selah"
"alabama indie, modern blues rock, rock","https://api.spotify.com/v1/artists/16GcWuvvybAoaHr0NqT8Eh","16GcWuvvybAoaHr0NqT8Eh","Alabama Shakes",64,"artist","spotify:artist:16GcWuvvybAoaHr0NqT8Eh","https://open.spotify.com/artist/16GcWuvvybAoaHr0NqT8Eh",NA,1506898,"long",3,17,"Selah"
"downtempo, indie soul, indietronica, shimmer pop","https://api.spotify.com/v1/artists/2AcUPzkVWo81vumdzeLLRN","2AcUPzkVWo81vumdzeLLRN","Rhye",66,"artist","spotify:artist:2AcUPzkVWo81vumdzeLLRN","https://open.spotify.com/artist/2AcUPzkVWo81vumdzeLLRN",NA,567802,"long",3,18,"Selah"
"indie folk, indie pop, indie rock, stomp and holler","https://api.spotify.com/v1/artists/2kGBy2WHvF0VdZyqiVCkDT","2kGBy2WHvF0VdZyqiVCkDT","Father John Misty",65,"artist","spotify:artist:2kGBy2WHvF0VdZyqiVCkDT","https://open.spotify.com/artist/2kGBy2WHvF0VdZyqiVCkDT",NA,663950,"long",3,19,"Selah"
"sleep","https://api.spotify.com/v1/artists/6XJykeImeaTIiXaeoORBs5","6XJykeImeaTIiXaeoORBs5","Deep Sleep Music Collective",70,"artist","spotify:artist:6XJykeImeaTIiXaeoORBs5","https://open.spotify.com/artist/6XJykeImeaTIiXaeoORBs5",NA,51118,"long",3,20,"Selah"
